,Customer_id,Name,email,membership_age,revenue,Preferred_film_languages,preferred_film_category,city,preferred_film_year
515,516,ELMER NOE,ELMER.NOE@sakilacustomer.org,0,98.73999999999997,English,,60,00s
516,517,BRAD MCCURDY,BRAD.MCCURDY@sakilacustomer.org,0,105.74999999999996,English,,116,00s
517,518,GABRIEL HARDER,GABRIEL.HARDER@sakilacustomer.org,0,111.73999999999997,English,,482,00s
518,519,RON DELUCA,RON.DELUCA@sakilacustomer.org,0,103.76999999999997,English,,224,00s
519,520,MITCHELL WESTMORELAND,MITCHELL.WESTMORELAND@sakilacustomer.org,0,134.67999999999992,English,,366,00s
520,521,ROLAND SOUTH,ROLAND.SOUTH@sakilacustomer.org,0,80.77,English,,588,00s
521,522,ARNOLD HAVENS,ARNOLD.HAVENS@sakilacustomer.org,0,167.67000000000002,English,,458,00s
522,523,HARVEY GUAJARDO,HARVEY.GUAJARDO@sakilacustomer.org,0,93.77999999999997,English,,571,00s
523,524,JARED ELY,JARED.ELY@sakilacustomer.org,0,87.80999999999997,English,,419,00s
524,525,ADRIAN CLARY,ADRIAN.CLARY@sakilacustomer.org,0,74.81,English,,551,00s
525,526,KARL SEAL,KARL.SEAL@sakilacustomer.org,0,221.5500000000001,English,,101,00s
526,527,CORY MEEHAN,CORY.MEEHAN@sakilacustomer.org,0,81.75999999999999,English,,339,00s
527,528,CLAUDE HERZOG,CLAUDE.HERZOG@sakilacustomer.org,0,111.74999999999996,English,,67,00s
528,529,ERIK GUILLEN,ERIK.GUILLEN@sakilacustomer.org,0,118.70999999999997,English,,75,00s
529,530,DARRYL ASHCRAFT,DARRYL.ASHCRAFT@sakilacustomer.org,0,76.77,English,,165,00s
530,531,JAMIE WAUGH,JAMIE.WAUGH@sakilacustomer.org,0,118.74999999999996,English,,287,00s
531,532,NEIL RENNER,NEIL.RENNER@sakilacustomer.org,0,152.68,English,,100,00s
532,533,JESSIE MILAM,JESSIE.MILAM@sakilacustomer.org,0,141.66999999999996,English,,80,00s
533,534,CHRISTIAN JUNG,CHRISTIAN.JUNG@sakilacustomer.org,0,88.75999999999999,English,,24,00s
534,535,JAVIER ELROD,JAVIER.ELROD@sakilacustomer.org,0,135.67999999999995,English,,363,00s
535,536,FERNANDO CHURCHILL,FERNANDO.CHURCHILL@sakilacustomer.org,0,117.74999999999996,English,,539,00s
536,537,CLINTON BUFORD,CLINTON.BUFORD@sakilacustomer.org,0,103.74999999999997,English,,42,00s
537,538,TED BREAUX,TED.BREAUX@sakilacustomer.org,0,117.70999999999997,English,,46,00s
538,539,MATHEW BOLIN,MATHEW.BOLIN@sakilacustomer.org,0,90.77999999999999,English,,561,00s
539,540,TYRONE ASHER,TYRONE.ASHER@sakilacustomer.org,0,112.75999999999998,English,,436,00s
540,541,DARREN WINDHAM,DARREN.WINDHAM@sakilacustomer.org,0,108.75999999999996,English,,309,00s
541,542,LONNIE TIRADO,LONNIE.TIRADO@sakilacustomer.org,0,94.81999999999996,English,,396,00s
542,543,LANCE PEMBERTON,LANCE.PEMBERTON@sakilacustomer.org,0,82.78,English,,68,00s
543,544,CODY NOLEN,CODY.NOLEN@sakilacustomer.org,0,98.77999999999997,English,,485,00s
544,545,JULIO NOLAND,JULIO.NOLAND@sakilacustomer.org,0,89.78999999999999,English,,275,00s
545,546,KELLY KNOTT,KELLY.KNOTT@sakilacustomer.org,0,107.73999999999997,English,,462,00s
546,547,KURT EMMONS,KURT.EMMONS@sakilacustomer.org,0,99.76999999999998,English,,260,00s
547,548,ALLAN CORNISH,ALLAN.CORNISH@sakilacustomer.org,0,79.81,English,,528,00s
548,549,NELSON CHRISTENSON,NELSON.CHRISTENSON@sakilacustomer.org,0,77.8,English,,459,00s
549,550,GUY BROWNLEE,GUY.BROWNLEE@sakilacustomer.org,0,159.68,English,,599,00s
550,551,CLAYTON BARBEE,CLAYTON.BARBEE@sakilacustomer.org,0,96.73999999999998,English,,21,00s
551,552,HUGH WALDROP,HUGH.WALDROP@sakilacustomer.org,0,90.78999999999999,English,,193,00s
552,553,MAX PITT,MAX.PITT@sakilacustomer.org,0,107.75999999999996,English,,368,00s
553,554,DWAYNE OLVERA,DWAYNE.OLVERA@sakilacustomer.org,0,101.77999999999997,English,,426,00s
554,555,DWIGHT LOMBARDI,DWIGHT.LOMBARDI@sakilacustomer.org,0,74.83000000000001,English,,112,00s
555,556,ARMANDO GRUBER,ARMANDO.GRUBER@sakilacustomer.org,0,83.78999999999999,English,,496,00s
556,557,FELIX GAFFNEY,FELIX.GAFFNEY@sakilacustomer.org,0,73.76,English,,570,00s
557,558,JIMMIE EGGLESTON,JIMMIE.EGGLESTON@sakilacustomer.org,0,135.71999999999997,English,,577,00s
558,559,EVERETT BANDA,EVERETT.BANDA@sakilacustomer.org,0,110.71999999999997,English,,79,00s
559,560,JORDAN ARCHULETA,JORDAN.ARCHULETA@sakilacustomer.org,0,132.69999999999996,English,,43,00s
560,561,IAN STILL,IAN.STILL@sakilacustomer.org,0,96.72999999999998,English,,178,00s
561,562,WALLACE SLONE,WALLACE.SLONE@sakilacustomer.org,0,109.74999999999996,English,,488,00s
562,563,KEN PREWITT,KEN.PREWITT@sakilacustomer.org,0,110.70999999999997,English,,95,00s
563,564,BOB PFEIFFER,BOB.PFEIFFER@sakilacustomer.org,0,91.75999999999998,English,,580,00s
564,565,JAIME NETTLES,JAIME.NETTLES@sakilacustomer.org,0,126.70999999999995,English,,214,00s
565,566,CASEY MENA,CASEY.MENA@sakilacustomer.org,0,141.65999999999997,English,,538,00s
566,567,ALFREDO MCADAMS,ALFREDO.MCADAMS@sakilacustomer.org,0,85.8,English,,466,00s
567,568,ALBERTO HENNING,ALBERTO.HENNING@sakilacustomer.org,0,66.79000000000002,English,,55,00s
568,569,DAVE GARDINER,DAVE.GARDINER@sakilacustomer.org,0,134.67999999999998,English,,299,00s
569,570,IVAN CROMWELL,IVAN.CROMWELL@sakilacustomer.org,0,99.73999999999997,English,,341,00s
570,571,JOHNNIE CHISHOLM,JOHNNIE.CHISHOLM@sakilacustomer.org,0,121.75999999999995,English,,409,00s
571,572,SIDNEY BURLESON,SIDNEY.BURLESON@sakilacustomer.org,0,108.74999999999996,English,,133,00s
572,573,BYRON BOX,BYRON.BOX@sakilacustomer.org,0,120.70999999999994,English,,598,00s
573,574,JULIAN VEST,JULIAN.VEST@sakilacustomer.org,0,109.71999999999997,English,,10,00s
574,575,ISAAC OGLESBY,ISAAC.OGLESBY@sakilacustomer.org,0,126.70999999999997,English,,131,00s
575,576,MORRIS MCCARTER,MORRIS.MCCARTER@sakilacustomer.org,0,139.65999999999997,English,,168,00s
576,577,CLIFTON MALCOLM,CLIFTON.MALCOLM@sakilacustomer.org,0,118.71999999999994,English,,526,00s
577,578,WILLARD LUMPKIN,WILLARD.LUMPKIN@sakilacustomer.org,0,96.77999999999999,English,,103,00s
578,579,DARYL LARUE,DARYL.LARUE@sakilacustomer.org,0,111.72999999999995,English,,344,00s
579,580,ROSS GREY,ROSS.GREY@sakilacustomer.org,0,99.72999999999998,English,,219,00s
580,581,VIRGIL WOFFORD,VIRGIL.WOFFORD@sakilacustomer.org,0,107.72999999999996,English,,246,00s
581,582,ANDY VANHORN,ANDY.VANHORN@sakilacustomer.org,0,113.74999999999996,English,,212,00s
582,583,MARSHALL THORN,MARSHALL.THORN@sakilacustomer.org,0,117.76999999999995,English,,494,00s
583,584,SALVADOR TEEL,SALVADOR.TEEL@sakilacustomer.org,0,129.69999999999996,English,,54,00s
584,585,PERRY SWAFFORD,PERRY.SWAFFORD@sakilacustomer.org,0,117.75999999999996,English,,424,00s
585,586,KIRK STCLAIR,KIRK.STCLAIR@sakilacustomer.org,0,64.81000000000002,English,,546,00s
586,587,SERGIO STANFIELD,SERGIO.STANFIELD@sakilacustomer.org,0,108.73999999999995,English,,106,00s
587,588,MARION OCAMPO,MARION.OCAMPO@sakilacustomer.org,0,115.70999999999995,English,,574,00s
588,589,TRACY HERRMANN,TRACY.HERRMANN@sakilacustomer.org,0,129.71999999999997,English,,311,00s
589,590,SETH HANNON,SETH.HANNON@sakilacustomer.org,0,112.74999999999996,English,,14,00s
590,591,KENT ARSENAULT,KENT.ARSENAULT@sakilacustomer.org,0,134.72999999999996,English,,248,00s
591,592,TERRANCE ROUSH,TERRANCE.ROUSH@sakilacustomer.org,0,111.70999999999995,English,,512,00s
592,593,RENE MCALISTER,RENE.MCALISTER@sakilacustomer.org,0,113.73999999999998,English,,177,00s
593,594,EDUARDO HIATT,EDUARDO.HIATT@sakilacustomer.org,0,130.72999999999996,English,,241,00s
594,595,TERRENCE GUNDERSON,TERRENCE.GUNDERSON@sakilacustomer.org,0,117.69999999999993,English,,242,00s
595,596,ENRIQUE FORSYTHE,ENRIQUE.FORSYTHE@sakilacustomer.org,0,96.71999999999997,English,,401,00s
596,597,FREDDIE DUGGAN,FREDDIE.DUGGAN@sakilacustomer.org,0,99.74999999999997,English,,503,00s
597,598,WADE DELVALLE,WADE.DELVALLE@sakilacustomer.org,0,83.78,English,,296,00s
598,599,AUSTIN CINTRON,AUSTIN.CINTRON@sakilacustomer.org,0,83.80999999999999,English,,537,00s
